#C = Cell, L = Link, N = Neighbor, M = Midpoint||||||||||||
#Cell_Index||Link_Index|Cell_Zpos|CellXpos|Neighbor_Index|Neighbor_Zpos|Neighbor_Xpos|Midpoint_Zpos|Midpoint_Xpos|CellNeighbor_Distance|Cell_Distance|Neighbor_Distance
#C_Idx||L_Idx|C_Z|C_X|N_Idx|N_Z|N_X|M_Z|M_X|CN_Dist|C_Dist|N_Dist
1848|1848|-18748|-20923|-63|9|-14166|2973|-17544.5|1455|7407.721984524|3703.860992262|3703.860992262
1848|1848|1848-150|-20923|-63|150|-19719|2506|-20321|1221.5|2837.142400374|1418.571200187|1418.571200187
1848|1848|1848-192|-20923|-63|192|-23473|-2373|-22198|-1218|3440.7266674352|1720.3633337176|1720.3633337176
1848|1848|1848-196|-20923|-63|196|-23548|1491|-22235.5|714|3050.4984838547|1525.2492419274|1525.2492419274
1848|1848|1848-213|-20923|-63|213|-18260|-1886|-19591.5|-974.5|3227.2121095459|1613.606054773|1613.606054773
1848|1848|1848-319|-20923|-63|319|-20038|-652|-20480.5|-357.5|1063.0832516788|531.54162583941|531.54162583941
1848|1848|1848-1436|-20923|-63|1436|-22464|655|-21693.5|296|1700.0602930485|850.03014652423|850.03014652423
1848|1848|1848-1442|-20923|-63|1442|-21376|-1757|-21149.5|-910|1753.5235955071|876.76179775353|876.76179775353
1848|1848|1848-1444|-20923|-63|1444|-22323|-1420|-21623|-741.5|1949.7304941966|974.86524709828|974.86524709828
1848|1848|1848-1749|-20923|-63|1749|-20167|627|-20545|282|1023.5409127143|511.77045635714|511.77045635714
#||||||||||||
#C_Idx||L_Idx|C_Z|C_X|N_Idx|N_Z|N_X|M_Z|M_X|CN_Dist|C_Dist|N_Dist
1849|1849|-18445|-14749|6489|7|-9453|6428|-12101|6458.5|5296.3512912193|2648.1756456096|2648.1756456096
1849|1849|-18383|-14749|6489|9|-14166|2973|-14457.5|4731|3564.0068742919|1782.003437146|1782.003437146
1849|1849|-18322|-14749|6489|11|-23264|23797|-19006.5|15143|19289.170251724|9644.5851258621|9644.5851258621
1849|1849|1849-63|-14749|6489|63|-14865|8835|-14807|7662|2348.8661094239|1174.4330547119|1174.4330547119
1849|1849|1849-72|-14749|6489|72|-20860|7089|-17804.5|6789|6140.3844342191|3070.1922171095|3070.1922171095
1849|1849|1849-175|-14749|6489|175|-14184|6088|-14466.5|6288.5|692.83908665721|346.41954332861|346.41954332861
1849|1849|1849-938|-14749|6489|938|-13731|7034|-14240|6761.5|1154.707322225|577.35366111249|577.35366111249
1849|1849|1849-1781|-14749|6489|1781|-17392|7630|-16070.5|7059.5|2878.7723077729|1439.3861538864|1439.3861538864
1849|1849|1849-2136|-14749|6489|2136|-15220|5294|-14984.5|5891.5|1284.4710973782|642.23554868911|642.23554868911
#||||||||||||
#C_Idx||L_Idx|C_Z|C_X|N_Idx|N_Z|N_X|M_Z|M_X|CN_Dist|C_Dist|N_Dist
1850|1850|-18230|-11379|-952|2|1905|-9319|-4737|-5135.5|15699.405880478|7849.7029402392|7849.7029402392
1850|1850|-18202|-11379|-952|3|-7744|5208|-9561.5|2128|7152.5397587151|3576.2698793575|3576.2698793575
1850|1850|-18171|-11379|-952|4|-14791|-12627|-13085|-6789.5|12163.361747478|6081.6808737388|6081.6808737388
1850|1850|-18018|-11379|-952|9|-14166|2973|-12772.5|1010.5|4813.8336074277|2406.9168037138|2406.9168037138
1850|1850|1850-93|-11379|-952|93|-7142|2139|-9260.5|593.5|5244.6591881647|2622.3295940823|2622.3295940823
1850|1850|1850-105|-11379|-952|105|-13226|634|-12302.5|-159|2434.5030293676|1217.2515146838|1217.2515146838
1850|1850|1850-144|-11379|-952|144|-11235|-1141|-11307|-1046.5|237.60681808399|118.803409042|118.803409042
1850|1850|1850-1301|-11379|-952|1301|-11554|-871|-11466.5|-911.5|192.83671849521|96.418359247604|96.418359247604
1850|1850|1850-1955|-11379|-952|1955|-10783|-2105|-11081|-1528.5|1297.9310459343|648.96552296713|648.96552296713
1850|1850|1850-1976|-11379|-952|1976|-10255|-1597|-10817|-1274.5|1295.9170498145|647.95852490727|647.95852490727
1850|1850|1850-2152|-11379|-952|2152|-11108|-524|-11243.5|-738|506.58168146904|253.29084073452|253.29084073452
#||||||||||||
#C_Idx||L_Idx|C_Z|C_X|N_Idx|N_Z|N_X|M_Z|M_X|CN_Dist|C_Dist|N_Dist
1851|1851|1851-13|10849|-20781|13|8938|-12375|9893.5|-16578|8620.4847311506|4310.2423655753|4310.2423655753
1851|1851|1851-84|10849|-20781|84|10340|-20756|10594.5|-20768.5|509.61357909695|254.80678954847|254.80678954847
1851|1851|1851-153|10849|-20781|153|10708|-22015|10778.5|-21398|1242.0293877361|621.01469386803|621.01469386803
1851|1851|1851-190|10849|-20781|190|11518|-19828|11183.5|-20304.5|1164.3753690284|582.1876845142|582.1876845142
1851|1851|1851-560|10849|-20781|560|10122|-20689|10485.5|-20735|732.79806222451|366.39903111226|366.39903111226
1851|1851|1851-1152|10849|-20781|1152|10826|-20220|10837.5|-20500.5|561.47128154519|280.7356407726|280.7356407726
1851|1851|1851-1176|10849|-20781|1176|11640|-21069|11244.5|-20925|841.79866951665|420.89933475832|420.89933475832
1851|1851|1851-1280|10849|-20781|1280|10623|-21309|10736|-21045|574.33439736794|287.16719868397|287.16719868397
1851|1851|1851-1350|10849|-20781|1350|10174|-20428|10511.5|-20604.5|761.73092362067|380.86546181034|380.86546181034
#||||||||||||
#C_Idx||L_Idx|C_Z|C_X|N_Idx|N_Z|N_X|M_Z|M_X|CN_Dist|C_Dist|N_Dist
1852|1852|1852-13|15432|-17695|13|8938|-12375|12185|-15035|8394.9053598001|4197.4526799|4197.4526799
1852|1852|1852-15|15432|-17695|15|14903|-17764|15167.5|-17729.5|533.48102121819|266.74051060909|266.74051060909
1852|1852|1852-65|15432|-17695|65|16123|-20646|15777.5|-19170.5|3030.822000712|1515.411000356|1515.411000356
1852|1852|1852-161|15432|-17695|161|18106|-17530|16769|-17612.5|2679.0858515546|1339.5429257773|1339.5429257773
1852|1852|1852-333|15432|-17695|333|16526|-18133|15979|-17914|1178.4226745952|589.21133729758|589.21133729758
1852|1852|1852-719|15432|-17695|719|15074|-17402|15253|-17548.5|462.61539101072|231.30769550536|231.30769550536
1852|1852|1852-2025|15432|-17695|2025|15824|-18582|15628|-18138.5|969.75924847356|484.87962423678|484.87962423678
1852|1852|1852-2301|15432|-17695|2301|15359|-17160|15395.5|-17427.5|539.95740572753|269.97870286376|269.97870286376
#||||||||||||
#C_Idx||L_Idx|C_Z|C_X|N_Idx|N_Z|N_X|M_Z|M_X|CN_Dist|C_Dist|N_Dist
1853|1853|-17165|6609|4576|1|-3421|6409|1594|5492.5|10196.1163685|5098.0581842502|5098.0581842502
1853|1853|-17134|6609|4576|2|1905|-9319|4257|-2371.5|14669.650336664|7334.8251683322|7334.8251683322
1853|1853|-17045|6609|4576|5|14269|279|10439|2427.5|8782.9271316572|4391.4635658286|4391.4635658286
1853|1853|-16831|6609|4576|12|7017|8662|6813|6619|4106.3195199594|2053.1597599797|2053.1597599797
1853|1853|1853-33|6609|4576|33|6432|7227|6520.5|5901.5|2656.9023316637|1328.4511658318|1328.4511658318
1853|1853|1853-142|6609|4576|142|6846|3239|6727.5|3907.5|1357.8431426347|678.92157131734|678.92157131734
1853|1853|1853-219|6609|4576|219|8040|5698|7324.5|5137|1818.418268716|909.20913435799|909.20913435799
1853|1853|1853-1637|6609|4576|1637|6375|5952|6492|5264|1395.7549928265|697.87749641323|697.87749641323
1853|1853|1853-1656|6609|4576|1656|7660|4145|7134.5|4360.5|1135.9410195956|567.97050979782|567.97050979782
1853|1853|1853-1844|6609|4576|1844|7146|5864|6877.5|5220|1395.4615723838|697.73078619192|697.73078619192
1853|1853|1853-2035|6609|4576|2035|5713|5040|6161|4808|1009.0153616274|504.50768081368|504.50768081368
1853|1853|1853-2179|6609|4576|2179|6884|5958|6746.5|5267|1409.0950997005|704.54754985026|704.54754985026
1853|1853|1853-2293|6609|4576|2293|6668|2974|6638.5|3775|1603.0860862723|801.54304313617|801.54304313617
1853|1853|1853-2373|6609|4576|2373|5775|3800|6192|4188|1139.1804071349|569.59020356744|569.59020356744
#||||||||||||
#C_Idx||L_Idx|C_Z|C_X|N_Idx|N_Z|N_X|M_Z|M_X|CN_Dist|C_Dist|N_Dist
1854|1854|-16649|-1579|21404|6|-7163|23056|-4371|22230|5823.2430826817|2911.6215413408|2911.6215413408
1854|1854|-16527|-1579|21404|10|1374|10662|-102.5|16033|11140.501469862|5570.2507349311|5570.2507349311
1854|1854|1854-25|-1579|21404|25|-3588|19548|-2583.5|20476|2735.1082245498|1367.5541122749|1367.5541122749
1854|1854|1854-126|-1579|21404|126|2130|19296|275.5|20350|4266.1862359724|2133.0931179862|2133.0931179862
1854|1854|1854-159|-1579|21404|159|2772|21544|596.5|21474|4353.2517731002|2176.6258865501|2176.6258865501
1854|1854|1854-177|-1579|21404|177|2297|22954|359|22179|4174.4312187411|2087.2156093705|2087.2156093705
1854|1854|1854-486|-1579|21404|486|-1114|21926|-1346.5|21665|699.07724895036|349.53862447518|349.53862447518
1854|1854|1854-962|-1579|21404|962|-2136|20737|-1857.5|21070.5|868.98676629739|434.4933831487|434.4933831487
1854|1854|1854-1355|-1579|21404|1355|-2164|21785|-1871.5|21594.5|698.13036031962|349.06518015981|349.06518015981
#||||||||||||
#C_Idx||L_Idx|C_Z|C_X|N_Idx|N_Z|N_X|M_Z|M_X|CN_Dist|C_Dist|N_Dist
1855|1855|-16404|11363|-2227|2|1905|-9319|6634|-5773|11821.600060905|5910.8000304527|5910.8000304527
1855|1855|-16315|11363|-2227|5|14269|279|12816|-974|3837.300092513|1918.6500462565|1918.6500462565
1855|1855|-16101|11363|-2227|12|7017|8662|9190|3217.5|11724.249954688|5862.124977344|5862.124977344
1855|1855|1855-13|11363|-2227|13|8938|-12375|10150.5|-7301|10433.720764905|5216.8603824523|5216.8603824523
1855|1855|1855-78|11363|-2227|78|14168|-1638|12765.5|-1932.5|2866.1727093809|1433.0863546905|1433.0863546905
1855|1855|1855-103|11363|-2227|103|11010|-2147|11186.5|-2187|361.95165423023|180.97582711512|180.97582711512
1855|1855|1855-141|11363|-2227|141|13530|-6280|12446.5|-4253.5|4595.9436463038|2297.9718231519|2297.9718231519
1855|1855|1855-992|11363|-2227|992|11440|-2984|11401.5|-2605.5|760.90603887734|380.45301943867|380.45301943867
1855|1855|1855-1265|11363|-2227|1265|11593|-1096|11478|-1661.5|1154.1494703893|577.07473519467|577.07473519467
1855|1855|1855-1729|11363|-2227|1729|10417|-2365|10890|-2296|956.01255221885|478.00627610943|478.00627610943
#||||||||||||
#C_Idx||L_Idx|C_Z|C_X|N_Idx|N_Z|N_X|M_Z|M_X|CN_Dist|C_Dist|N_Dist
1856|1856|-16039|-3774|-9973|2|1905|-9319|-934.5|-9646|5716.5336524856|2858.2668262428|2858.2668262428
1856|1856|-16010|-3774|-9973|3|-7744|5208|-5759|-2382.5|15691.515573711|7845.7577868553|7845.7577868553
1856|1856|-15979|-3774|-9973|4|-14791|-12627|-9282.5|-11300|11332.166827222|5666.0834136112|5666.0834136112
1856|1856|-15826|-3774|-9973|9|-14166|2973|-8970|-3500|16600.981296297|8300.4906481485|8300.4906481485
1856|1856|1856-64|-3774|-9973|64|-3589|-10142|-3681.5|-10057.5|250.57134712493|125.28567356246|125.28567356246
1856|1856|1856-81|-3774|-9973|81|-4823|-11484|-4298.5|-10728.5|1839.4352394145|919.71761970727|919.71761970727
1856|1856|1856-95|-3774|-9973|95|-2611|-6561|-3192.5|-8267|3604.7625441907|1802.3812720953|1802.3812720953
1856|1856|1856-172|-3774|-9973|172|-5887|-10301|-4830.5|-10137|2138.3061053086|1069.1530526543|1069.1530526543
1856|1856|1856-209|-3774|-9973|209|-4626|-5910|-4200|-7941.5|4151.3700148264|2075.6850074132|2075.6850074132
1856|1856|1856-918|-3774|-9973|918|-3203|-8694|-3488.5|-9333.5|1400.671981586|700.33599079299|700.33599079299
1856|1856|1856-1500|-3774|-9973|1500|-4449|-9497|-4111.5|-9735|825.95459923654|412.97729961827|412.97729961827
1856|1856|1856-1682|-3774|-9973|1682|-5339|-11264|-4556.5|-10618.5|2028.7695778476|1014.3847889238|1014.3847889238
1856|1856|1856-1799|-3774|-9973|1799|-3242|-10022|-3508|-9997.5|534.25181328658|267.12590664329|267.12590664329
#||||||||||||
#C_Idx||L_Idx|C_Z|C_X|N_Idx|N_Z|N_X|M_Z|M_X|CN_Dist|C_Dist|N_Dist
1857|1857|-15553|-13287|8392|6|-7163|23056|-10225|15724|15891.389869989|7945.6949349947|7945.6949349947
1857|1857|-15523|-13287|8392|7|-9453|6428|-11370|7410|4307.7664746362|2153.8832373181|2153.8832373181
1857|1857|-15461|-13287|8392|9|-14166|2973|-13726.5|5682.5|5489.8271375336|2744.9135687668|2744.9135687668
1857|1857|-15400|-13287|8392|11|-23264|23797|-18275.5|16094.5|18353.597848923|9176.7989244616|9176.7989244616
1857|1857|1857-63|-13287|8392|63|-14865|8835|-14076|8613.5|1639.0036607647|819.50183038234|819.50183038234
1857|1857|1857-115|-13287|8392|115|-10651|9684|-11969|9038|2935.6021528811|1467.8010764405|1467.8010764405
1857|1857|1857-140|-13287|8392|140|-10847|7087|-12067|7739.5|2767.0607149103|1383.5303574552|1383.5303574552
1857|1857|1857-167|-13287|8392|167|-12560|11218|-12923.5|9805|2918.0138793364|1459.0069396682|1459.0069396682
1857|1857|1857-175|-13287|8392|175|-14184|6088|-13735.5|7240|2472.4532351493|1236.2266175746|1236.2266175746
1857|1857|1857-620|-13287|8392|620|-14131|7998|-13709|8195|931.43545133305|465.71772566652|465.71772566652
1857|1857|1857-1076|-13287|8392|1076|-13690|8907|-13488.5|8649.5|653.93730586349|326.96865293175|326.96865293175
1857|1857|1857-1139|-13287|8392|1139|-12201|9010|-12744|8701|1249.5279108527|624.76395542637|624.76395542637
1857|1857|1857-1981|-13287|8392|1981|-13256|7750|-13271.5|8071|642.74800660912|321.37400330456|321.37400330456
#||||||||||||
#C_Idx||L_Idx|C_Z|C_X|N_Idx|N_Z|N_X|M_Z|M_X|CN_Dist|C_Dist|N_Dist
1858|1858|-15219|20139|13477|5|14269|279|17204|6878|14444.518129727|7222.2590648633|7222.2590648633
1858|1858|-15005|20139|13477|12|7017|8662|13578|11069.5|13977.521561421|6988.7607807107|6988.7607807107
1858|1858|1858-17|20139|13477|17|17323|14676|18731|14076.5|3060.6301638715|1530.3150819357|1530.3150819357
1858|1858|1858-59|20139|13477|59|20106|12444|20122.5|12960.5|1033.5269711043|516.76348555214|516.76348555214
1858|1858|1858-92|20139|13477|92|19947|15031|20043|14254|1565.8160811538|782.90804057692|782.90804057692
1858|1858|1858-207|20139|13477|207|23439|12444|21789|12960.5|3457.902398854|1728.951199427|1728.951199427
1858|1858|1858-1946|20139|13477|1946|19148|13234|19643.5|13355.5|1020.3577803888|510.17889019441|510.17889019441
1858|1858|1858-2104|20139|13477|2104|21546|14109|20842.5|13793|1542.4243903673|771.21219518366|771.21219518366
1858|1858|1858-2106|20139|13477|2106|19852|15393|19995.5|14435|1937.375802471|968.68790123548|968.68790123548
1858|1858|1858-2248|20139|13477|2248|20887|12677|20513|13077|1095.2186996212|547.60934981061|547.60934981061
#||||||||||||
#C_Idx||L_Idx|C_Z|C_X|N_Idx|N_Z|N_X|M_Z|M_X|CN_Dist|C_Dist|N_Dist
1859|1859|-14640|14702|19208|12|7017|8662|10859.5|13935|13049.036018036|6524.518009018|6524.518009018
1859|1859|1859-109|14702|19208|109|13890|16197|14296|17702.5|3118.5677802478|1559.2838901239|1559.2838901239
1859|1859|1859-110|14702|19208|110|12712|16661|13707|17934.5|3232.2297257466|1616.1148628733|1616.1148628733
1859|1859|1859-128|14702|19208|128|14141|22181|14421.5|20694.5|3025.4669061155|1512.7334530577|1512.7334530577
1859|1859|1859-217|14702|19208|217|17054|18552|15878|18880|2441.7698499244|1220.8849249622|1220.8849249622
1859|1859|1859-539|14702|19208|539|15056|18743|14879|18975.5|584.41509220758|292.20754610379|292.20754610379
1859|1859|1859-1881|14702|19208|1881|14531|19523|14616.5|19365.5|358.42153953132|179.21076976566|179.21076976566
#||||||||||||
#C_Idx||L_Idx|C_Z|C_X|N_Idx|N_Z|N_X|M_Z|M_X|CN_Dist|C_Dist|N_Dist
1860|1860|-14457|-9615|23509|6|-7163|23056|-8389|23282.5|2493.4941347435|1246.7470673717|1246.7470673717
1860|1860|-14304|-9615|23509|11|-23264|23797|-16439.5|23653|13652.038126229|6826.0190631143|6826.0190631143
1860|1860|1860-47|-9615|23509|47|-9225|22390|-9420|22949.5|1185.0151897761|592.50759488803|592.50759488803
1860|1860|1860-786|-9615|23509|786|-11319|23031|-10467|23270|1769.7739968708|884.88699843539|884.88699843539
1860|1860|1860-1249|-9615|23509|1249|-9361|23302|-9488|23405.5|327.66598846997|163.83299423498|163.83299423498
1860|1860|1860-1288|-9615|23509|1288|-10388|22283|-10001.5|22896|1449.3464044182|724.67320220911|724.67320220911
#||||||||||||
#C_Idx||L_Idx|C_Z|C_X|N_Idx|N_Z|N_X|M_Z|M_X|CN_Dist|C_Dist|N_Dist
1861|1861|-14092|9765|20472|6|-7163|23056|1301|21764|17124.083625117|8562.0418125585|8562.0418125585
1861|1861|-13970|9765|20472|10|1374|10662|5569.5|15567|12909.104577778|6454.5522888888|6454.5522888888
1861|1861|-13909|9765|20472|12|7017|8662|8391|14567|12125.493969319|6062.7469846597|6062.7469846597
1861|1861|1861-74|9765|20472|74|8487|21009|9126|20740.5|1386.2369927253|693.11849636263|693.11849636263
1861|1861|1861-124|9765|20472|124|10798|17905|10281.5|19188.5|2767.052222131|1383.5261110655|1383.5261110655
1861|1861|1861-128|9765|20472|128|14141|22181|11953|21326.5|4697.8779251913|2348.9389625957|2348.9389625957
1861|1861|1861-269|9765|20472|269|9250|21118|9507.5|20795|826.1603960491|413.08019802455|413.08019802455
1861|1861|1861-295|9765|20472|295|10362|20874|10063.5|20673|719.73119982393|359.86559991197|359.86559991197
1861|1861|1861-1539|9765|20472|1539|9918|19621|9841.5|20046.5|864.64443559188|432.32221779594|432.32221779594
1861|1861|1861-2014|9765|20472|2014|10724|20019|10244.5|20245.5|1060.6083160149|530.30415800746|530.30415800746
#||||||||||||
#C_Idx||L_Idx|C_Z|C_X|N_Idx|N_Z|N_X|M_Z|M_X|CN_Dist|C_Dist|N_Dist
1862|1862|1862-13|8827|-20013|13|8938|-12375|8882.5|-16194|7638.8065167276|3819.4032583638|3819.4032583638
1862|1862|1862-84|8827|-20013|84|10340|-20756|9583.5|-20384.5|1685.5912909125|842.79564545624|842.79564545624
1862|1862|1862-120|8827|-20013|120|8306|-20713|8566.5|-20363|872.60586750262|436.30293375131|436.30293375131
1862|1862|1862-121|8827|-20013|121|7206|-15316|8016.5|-17664.5|4968.8479550093|2484.4239775046|2484.4239775046
1862|1862|1862-416|8827|-20013|416|9202|-18858|9014.5|-19435.5|1214.3516788805|607.17583944027|607.17583944027
1862|1862|1862-550|8827|-20013|550|7396|-20393|8111.5|-20203|1480.5948129046|740.2974064523|740.2974064523
1862|1862|1862-996|8827|-20013|996|7242|-19401|8034.5|-19707|1699.0494401282|849.52472006411|849.52472006411
1862|1862|1862-1350|8827|-20013|1350|10174|-20428|9500.5|-20220.5|1409.4800459744|704.7400229872|704.7400229872
1862|1862|1862-1700|8827|-20013|1700|7876|-21375|8351.5|-20694|1661.1577288145|830.57886440723|830.57886440723
#||||||||||||
#C_Idx||L_Idx|C_Z|C_X|N_Idx|N_Z|N_X|M_Z|M_X|CN_Dist|C_Dist|N_Dist
1863|1863|-13362|-1117|18318|6|-7163|23056|-4140|20687|7681.3254064647|3840.6627032323|3840.6627032323
1863|1863|-13240|-1117|18318|10|1374|10662|128.5|14490|8051.0506767751|4025.5253383875|4025.5253383875
1863|1863|1863-25|-1117|18318|25|-3588|19548|-2352.5|18933|2760.2066951589|1380.1033475794|1380.1033475794
1863|1863|1863-48|-1117|18318|48|1573|17143|228|17730.5|2935.4258634822|1467.7129317411|1467.7129317411
1863|1863|1863-126|-1117|18318|126|2130|19296|506.5|18807|3391.0902376669|1695.5451188335|1695.5451188335
1863|1863|1863-133|-1117|18318|133|-839|16070|-978|17194|2265.1242791511|1132.5621395756|1132.5621395756
1863|1863|1863-599|-1117|18318|599|-908|18149|-1012.5|18233.5|268.77871939571|134.38935969786|134.38935969786
1863|1863|1863-624|-1117|18318|624|-2274|19655|-1695.5|18986.5|1768.1114218284|884.05571091419|884.05571091419
1863|1863|1863-990|-1117|18318|990|-2000|17968|-1558.5|18143|949.83630168572|474.91815084286|474.91815084286
1863|1863|1863-2060|-1117|18318|2060|142|19770|-487.5|19044|1921.8181495657|960.90907478283|960.90907478283
#||||||||||||
#C_Idx||L_Idx|C_Z|C_X|N_Idx|N_Z|N_X|M_Z|M_X|CN_Dist|C_Dist|N_Dist
1864|1864|-13148|2125|6533|1|-3421|6409|-648|6471|5547.3860511055|2773.6930255528|2773.6930255528
1864|1864|-13117|2125|6533|2|1905|-9319|2015|-1393|15853.526547743|7926.7632738716|7926.7632738716
1864|1864|-12874|2125|6533|10|1374|10662|1749.5|8597.5|4196.7418314688|2098.3709157344|2098.3709157344
1864|1864|-12813|2125|6533|12|7017|8662|4571|7597.5|5335.1949355202|2667.5974677601|2667.5974677601
1864|1864|1864-22|2125|6533|22|3205|7720|2665|7126.5|1604.7956256172|802.39781280858|802.39781280858
1864|1864|1864-55|2125|6533|55|-346|163|889.5|3348|6832.4769300745|3416.2384650372|3416.2384650372
1864|1864|1864-102|2125|6533|102|4153|2021|3139|4277|4946.8098811254|2473.4049405627|2473.4049405627
1864|1864|1864-142|2125|6533|142|6846|3239|4485.5|4886|5756.585533109|2878.2927665545|2878.2927665545
1864|1864|1864-155|2125|6533|155|-3464|10125|-669.5|8329|6643.7478127936|3321.8739063968|3321.8739063968
1864|1864|1864-708|2125|6533|708|3108|6240|2616.5|6386.5|1025.7377832565|512.86889162826|512.86889162826
1864|1864|1864-851|2125|6533|851|1878|5759|2001.5|6146|812.45615266302|406.22807633151|406.22807633151
1864|1864|1864-1984|2125|6533|1984|1325|6274|1725|6403.5|840.88108552874|420.44054276437|420.44054276437
1864|1864|1864-2283|2125|6533|2283|1233|6605|1679|6569|894.90111185538|447.45055592769|447.45055592769
1864|1864|1864-2412|2125|6533|2412|2139|6937|2132|6735|404.24250147653|202.12125073826|202.12125073826
#||||||||||||
#C_Idx||L_Idx|C_Z|C_X|N_Idx|N_Z|N_X|M_Z|M_X|CN_Dist|C_Dist|N_Dist
1865|1865|-12751|6352|-12280|2|1905|-9319|4128.5|-10799.5|5342.5958110267|2671.2979055133|2671.2979055133
1865|1865|1865-13|6352|-12280|13|8938|-12375|7645|-12327.5|2587.7443845944|1293.8721922972|1293.8721922972
1865|1865|1865-58|6352|-12280|58|7603|-10059|6977.5|-11169.5|2549.0865030438|1274.5432515219|1274.5432515219
